Indicator,Group,State,Subgroup,Phase,Time Period,Time Period Label,Time Period Start Date,Time Period End Date,Value,Low CI,High CI,Confidence Interval,Quartile Range
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Jersey,New Jersey,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,42.2,38.3,46.2,38.3 - 46.2,40.9-43.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New Mexico,New Mexico,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,43.3,38.8,47.8,38.8 - 47.8,43.3-47.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,New York,New York,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,35.8,32.0,39.7,32.0 - 39.7,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Carolina,North Carolina,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,44.7,39.8,49.6,39.8 - 49.6,43.3-47.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,North Dakota,North Dakota,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,28.8,22.1,36.3,22.1 - 36.3,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Ohio,Ohio,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,43.2,38.8,47.6,38.8 - 47.6,40.9-43.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oklahoma,Oklahoma,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,47.5,42.7,52.3,42.7 - 52.3,43.3-47.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Oregon,Oregon,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,42.0,37.8,46.3,37.8 - 46.3,40.9-43.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Pennsylvania,Pennsylvania,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,39.8,36.6,43.0,36.6 - 43.0,37.7-40.8
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Rhode Island,Rhode Island,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,41.5,36.3,46.7,36.3 - 46.7,40.9-43.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Carolina,South Carolina,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,37.6,31.3,44.3,31.3 - 44.3,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,South Dakota,South Dakota,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,29.1,24.5,34.1,24.5 - 34.1,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Tennessee,Tennessee,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,43.5,38.9,48.1,38.9 - 48.1,43.3-47.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Texas,Texas,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,43.4,39.9,47.0,39.9 - 47.0,43.3-47.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Utah,Utah,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,40.9,37.7,44.2,37.7 - 44.2,40.9-43.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Vermont,Vermont,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,36.2,31.5,41.2,31.5 - 41.2,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Virginia,Virginia,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,36.9,33.9,40.0,33.9 - 40.0,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Washington,Washington,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,46.3,42.5,50.1,42.5 - 50.1,43.3-47.5
Symptoms of Anxiety Disorder or Depressive Disorder,By State,West Virginia,West Virginia,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,41.8,34.8,49.0,34.8 - 49.0,40.9-43.2
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wisconsin,Wisconsin,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,36.4,31.9,41.0,31.9 - 41.0,28.8-37.6
Symptoms of Anxiety Disorder or Depressive Disorder,By State,Wyoming,Wyoming,3 (Jan 6 � Mar 29),23,Jan 20 - Feb 1,01/20/2021 12:00:00 AM,02/01/2021 12:00:00 AM,40.2,33.3,47.4,33.3 - 47.4,37.7-40.8
Symptoms of Depressive Disorder,National Estimate,United States,United States,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.9,27.3,28.6,27.3 - 28.6,
Symptoms of Depressive Disorder,By Age,United States,18 - 29 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,42.9,40.3,45.6,40.3 - 45.6,
Symptoms of Depressive Disorder,By Age,United States,30 - 39 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.3,28.5,32.2,28.5 - 32.2,
Symptoms of Depressive Disorder,By Age,United States,40 - 49 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.6,25.7,29.5,25.7 - 29.5,
Symptoms of Depressive Disorder,By Age,United States,50 - 59 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,25.7,24.2,27.2,24.2 - 27.2,
Symptoms of Depressive Disorder,By Age,United States,60 - 69 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,22.6,21.1,24.1,21.1 - 24.1,
Symptoms of Depressive Disorder,By Age,United States,70 - 79 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,16.0,14.5,17.6,14.5 - 17.6,
Symptoms of Depressive Disorder,By Age,United States,80 years and above,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,16.5,12.8,20.8,12.8 - 20.8,
Symptoms of Depressive Disorder,By Sex,United States,Male,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.1,25.0,27.3,25.0 - 27.3,
Symptoms of Depressive Disorder,By Sex,United States,Female,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.9,29.1,30.8,29.1 - 30.8,
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,32.7,30.6,35.0,30.6 - 35.0,
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.2,25.5,26.9,25.5 - 26.9,
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.1,28.6,33.7,28.6 - 33.7,
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.9,24.3,29.6,24.3 - 29.6,
Symptoms of Depressive Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,33.2,30.1,36.4,30.1 - 36.4,
Symptoms of Depressive Disorder,By Education,United States,Less than a high school diploma,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,37.0,33.2,40.9,33.2 - 40.9,
Symptoms of Depressive Disorder,By Education,United States,High school diploma or GED,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.1,28.5,31.8,28.5 - 31.8,
Symptoms of Depressive Disorder,By Education,United States,Some college/Associate's degree,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.0,30.0,32.0,30.0 - 32.0,
Symptoms of Depressive Disorder,By Education,United States,Bachelor's degree or higher,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,21.5,20.8,22.1,20.8 - 22.1,
Symptoms of Depressive Disorder,By State,Alabama,Alabama,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.8,25.2,34.6,25.2 - 34.6,27.4-29.8
Symptoms of Depressive Disorder,By State,Alaska,Alaska,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.5,26.4,36.8,26.4 - 36.8,29.9-33.4
Symptoms of Depressive Disorder,By State,Arizona,Arizona,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.4,26.2,34.8,26.2 - 34.8,29.9-33.4
Symptoms of Depressive Disorder,By State,Arkansas,Arkansas,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,33.4,28.3,38.8,28.3 - 38.8,29.9-33.4
Symptoms of Depressive Disorder,By State,California,California,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.3,27.7,33.1,27.7 - 33.1,29.9-33.4
Symptoms of Depressive Disorder,By State,Colorado,Colorado,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,23.6,20.8,26.6,20.8 - 26.6,19.6-24.8
Symptoms of Depressive Disorder,By State,Connecticut,Connecticut,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.1,23.2,31.2,23.2 - 31.2,24.9-27.3
Symptoms of Depressive Disorder,By State,Delaware,Delaware,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,24.8,20.4,29.5,20.4 - 29.5,19.6-24.8
Symptoms of Depressive Disorder,By State,District of Columbia,District of Columbia,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,24.5,18.0,32.0,18.0 - 32.0,19.6-24.8
Symptoms of Depressive Disorder,By State,Florida,Florida,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,28.1,24.3,32.1,24.3 - 32.1,27.4-29.8
Symptoms of Depressive Disorder,By State,Georgia,Georgia,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,28.5,24.2,33.1,24.2 - 33.1,27.4-29.8
Symptoms of Depressive Disorder,By State,Hawaii,Hawaii,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,23.4,18.3,29.2,18.3 - 29.2,19.6-24.8
Symptoms of Depressive Disorder,By State,Idaho,Idaho,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.6,22.3,31.3,22.3 - 31.3,24.9-27.3
Symptoms of Depressive Disorder,By State,Illinois,Illinois,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.9,24.2,31.9,24.2 - 31.9,27.4-29.8
Symptoms of Depressive Disorder,By State,Indiana,Indiana,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,25.7,21.6,30.2,21.6 - 30.2,24.9-27.3
Symptoms of Depressive Disorder,By State,Iowa,Iowa,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,25.0,21.2,29.1,21.2 - 29.1,24.9-27.3
Symptoms of Depressive Disorder,By State,Kansas,Kansas,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,24.8,21.1,28.8,21.1 - 28.8,19.6-24.8
Symptoms of Depressive Disorder,By State,Kentucky,Kentucky,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,28.7,23.3,34.6,23.3 - 34.6,27.4-29.8
Symptoms of Depressive Disorder,By State,Louisiana,Louisiana,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.3,25.6,37.4,25.6 - 37.4,29.9-33.4
Symptoms of Depressive Disorder,By State,Maine,Maine,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,23.0,17.8,28.8,17.8 - 28.8,19.6-24.8
Symptoms of Depressive Disorder,By State,Maryland,Maryland,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.6,22.9,30.5,22.9 - 30.5,24.9-27.3
Symptoms of Depressive Disorder,By State,Massachusetts,Massachusetts,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.5,23.2,30.0,23.2 - 30.0,24.9-27.3
Symptoms of Depressive Disorder,By State,Michigan,Michigan,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.3,24.2,30.7,24.2 - 30.7,24.9-27.3
Symptoms of Depressive Disorder,By State,Minnesota,Minnesota,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,21.9,18.9,25.2,18.9 - 25.2,19.6-24.8
Symptoms of Depressive Disorder,By State,Mississippi,Mississippi,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,32.7,25.7,40.4,25.7 - 40.4,29.9-33.4
Symptoms of Depressive Disorder,By State,Missouri,Missouri,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.3,25.7,33.1,25.7 - 33.1,27.4-29.8
Symptoms of Depressive Disorder,By State,Montana,Montana,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,23.4,18.3,29.1,18.3 - 29.1,19.6-24.8
Symptoms of Depressive Disorder,By State,Nebraska,Nebraska,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.0,21.6,30.9,21.6 - 30.9,24.9-27.3
Symptoms of Depressive Disorder,By State,Nevada,Nevada,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.4,26.3,34.6,26.3 - 34.6,29.9-33.4
Symptoms of Depressive Disorder,By State,New Hampshire,New Hampshire,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,19.6,15.7,24.0,15.7 - 24.0,19.6-24.8
Symptoms of Depressive Disorder,By State,New Jersey,New Jersey,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,24.3,21.1,27.6,21.1 - 27.6,19.6-24.8
Symptoms of Depressive Disorder,By State,New Mexico,New Mexico,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,32.4,28.2,36.8,28.2 - 36.8,29.9-33.4
Symptoms of Depressive Disorder,By State,New York,New York,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.1,27.1,35.4,27.1 - 35.4,29.9-33.4
Symptoms of Depressive Disorder,By State,North Carolina,North Carolina,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.5,23.0,32.5,23.0 - 32.5,27.4-29.8
Symptoms of Depressive Disorder,By State,North Dakota,North Dakota,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,20.2,15.7,25.5,15.7 - 25.5,19.6-24.8
Symptoms of Depressive Disorder,By State,Ohio,Ohio,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,25.7,22.1,29.6,22.1 - 29.6,24.9-27.3
Symptoms of Depressive Disorder,By State,Oklahoma,Oklahoma,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.2,22.6,32.0,22.6 - 32.0,24.9-27.3
Symptoms of Depressive Disorder,By State,Oregon,Oregon,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.0,27.7,34.3,27.7 - 34.3,29.9-33.4
Symptoms of Depressive Disorder,By State,Pennsylvania,Pennsylvania,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,26.5,22.6,30.8,22.6 - 30.8,24.9-27.3
Symptoms of Depressive Disorder,By State,Rhode Island,Rhode Island,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.3,21.6,33.5,21.6 - 33.5,24.9-27.3
Symptoms of Depressive Disorder,By State,South Carolina,South Carolina,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.7,25.1,34.6,25.1 - 34.6,27.4-29.8
Symptoms of Depressive Disorder,By State,South Dakota,South Dakota,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,21.9,17.0,27.5,17.0 - 27.5,19.6-24.8
Symptoms of Depressive Disorder,By State,Tennessee,Tennessee,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.7,26.6,35.1,26.6 - 35.1,29.9-33.4
Symptoms of Depressive Disorder,By State,Texas,Texas,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,28.2,25.6,30.8,25.6 - 30.8,27.4-29.8
Symptoms of Depressive Disorder,By State,Utah,Utah,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,28.7,26.0,31.6,26.0 - 31.6,27.4-29.8
Symptoms of Depressive Disorder,By State,Vermont,Vermont,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.2,21.4,33.6,21.4 - 33.6,24.9-27.3
Symptoms of Depressive Disorder,By State,Virginia,Virginia,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.5,24.1,31.0,24.1 - 31.0,27.4-29.8
Symptoms of Depressive Disorder,By State,Washington,Washington,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,28.7,25.5,32.1,25.5 - 32.1,27.4-29.8
Symptoms of Depressive Disorder,By State,West Virginia,West Virginia,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,30.7,25.4,36.4,25.4 - 36.4,29.9-33.4
Symptoms of Depressive Disorder,By State,Wisconsin,Wisconsin,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,25.8,22.4,29.5,22.4 - 29.5,24.9-27.3
Symptoms of Depressive Disorder,By State,Wyoming,Wyoming,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,20.0,15.3,25.5,15.3 - 25.5,19.6-24.8
Symptoms of Anxiety Disorder,National Estimate,United States,United States,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,33.8,33.1,34.4,33.1 - 34.4,
Symptoms of Anxiety Disorder,By Age,United States,18 - 29 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,48.3,45.4,51.3,45.4 - 51.3,
Symptoms of Anxiety Disorder,By Age,United States,30 - 39 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,38.6,36.8,40.4,36.8 - 40.4,
Symptoms of Anxiety Disorder,By Age,United States,40 - 49 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,34.9,33.1,36.7,33.1 - 36.7,
Symptoms of Anxiety Disorder,By Age,United States,50 - 59 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,31.2,29.6,32.9,29.6 - 32.9,
Symptoms of Anxiety Disorder,By Age,United States,60 - 69 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,27.0,25.7,28.3,25.7 - 28.3,
Symptoms of Anxiety Disorder,By Age,United States,70 - 79 years,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,19.0,17.3,20.7,17.3 - 20.7,
Symptoms of Anxiety Disorder,By Age,United States,80 years and above,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,19.8,15.8,24.3,15.8 - 24.3,
Symptoms of Anxiety Disorder,By Sex,United States,Male,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.6,28.6,30.7,28.6 - 30.7,
Symptoms of Anxiety Disorder,By Sex,United States,Female,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,37.6,36.8,38.5,36.8 - 38.5,
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,Hispanic or Latino,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,37.0,34.5,39.6,34.5 - 39.6,
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic white, single race",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,32.7,32.0,33.5,32.0 - 33.5,
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic black, single race",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,35.2,32.9,37.5,32.9 - 37.5,
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic Asian, single race",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.7,26.4,33.2,26.4 - 33.2,
Symptoms of Anxiety Disorder,By Race/Hispanic ethnicity,United States,"Non-Hispanic, other races and multiple races",3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,39.2,35.7,42.7,35.7 - 42.7,
Symptoms of Anxiety Disorder,By Education,United States,Less than a high school diploma,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,39.3,35.0,43.6,35.0 - 43.6,
Symptoms of Anxiety Disorder,By Education,United States,High school diploma or GED,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,32.7,31.0,34.6,31.0 - 34.6,
Symptoms of Anxiety Disorder,By Education,United States,Some college/Associate's degree,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,37.5,36.4,38.6,36.4 - 38.6,
Symptoms of Anxiety Disorder,By Education,United States,Bachelor's degree or higher,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,29.9,29.2,30.5,29.2 - 30.5,
Symptoms of Anxiety Disorder,By State,Alabama,Alabama,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,35.1,30.1,40.4,30.1 - 40.4,33.2-35.5
Symptoms of Anxiety Disorder,By State,Alaska,Alaska,3 (Jan 6 � Mar 29),24,Feb 3 - Feb 15,02/03/2021 12:00:00 AM,02/15/2021 12:00:00 AM,33.0,28.8,37.4,28.8 - 37.4,30.8-33.1
