,self_employed,company_size,tech_or_not,tech_it,employer_provide_coverage,mh_care_options_coverage,wellness_program_discuss,resources_mh_help,Is your anonymity protected if you choose to take advantage of mental health or substance abuse treatment resources provided by your employer?,leave,talk_ph_mh_coworkers,talk_mh_supervisors,talk_mh_employer,talk_mh_coworkers,coworker_discuss_mh,importance_ph_employer,importance_mh_employer,previous_employer,prev_tech_or_not,prev_mh_coverage,Were you aware of the options for mental health care provided by your previous employers?,prev_wellness_program_discuss,prev_resources_mh_help,prev_anonymity_mh_treatment,prev_discuss_ph_mh,prev_discuss_mh_supervisors,prev_discuss_employer,prev_discuss_coworkers,prev_coworkers_discuss_mh,describe_conversation,prev_employer_importance_ph,prev_emploey_importance_mh,currently_dx_mh,past_mh_disorder,treatment_for_mh_by_mh_professional,mh_family_history,if_mh_treated_effectively_interfere_work,if_mh_not_treated_effectively_interfere_work,not_reveal_mh_because_observations,share_mh_family_friends,interview_ph,why_why_not_ph,interview_mh,why_why_not_mh,identified_work_mh_individual,reaction_towards_mh,employer_unsuportive_response_mh,unsuportive_desciption,employer_suportive_response_mh,tech_industry_support_mh_issues,age,gender,country_live,state_live,ethnicity,country_work,state_work,key
313,False,100-500,True,True,I don't know,,No,I don't know,Yes,Very easy,Same level of comfort for each,Yes,True,Yes,True,6.0,8.0,True,False,Some did,"No, I only became aware later",None did,Some did,"Yes, always",Physical health,Some of my previous supervisors,False,False,False,,5.0,5.0,Yes,Don't Know,True,Yes,Rarely,Often,No,5,Maybe,"My physical health issues are already managed by doctors, do not not want special treatment or a bias affecting interviewers opinion.",No,Fear that they would not want to hire someone with a mental health issue,False,7,No,,"Yes, I experienced",3,21,Male,United States of America,Ohio,White,United States of America,Ohio,45
314,False,26-100,True,False,Yes,Yes,Yes,No,Yes,Somewhat difficult,Same level of comfort for each,Yes,False,Yes,True,9.0,3.0,True,False,"Yes, they all did",I was aware of some,Some did,Some did,"Yes, always",Same level of comfort for each,Some of my previous supervisors,True,True,True,"General conversations about anxiety, depression, PTSD symptoms, difficult moments in our lives.",6.0,3.0,No,No,False,Yes,Not applicable to me,Not applicable to me,No,10,No,"I assume you mean a job interview - I wouldn't want to deal with any ramifications, like not getting hired because of it, treated differently if I did get hired, trying to decide if I should pursue legal action...it would potentially complicate things too much, and I would worry about it.",No,"I assume you mean a job interview - I wouldn't want to deal with any ramifications, like not getting hired because of it, treated differently if I did get hired, trying to decide if I should pursue legal action...it would potentially complicate things too much, and I would worry about it.",False,6,"Yes, I observed","People not being treated well by their supervisors  
 and having emotional reactions to their treatment were not believed, supported, or cared for. People with power laughed, brushed off issues, and/or got defensive.","Yes, I experienced",3,30,female,United States of America,Illinois,White,United States of America,Illinois,45
315,False,100-500,True,True,Yes,Yes,Yes,Yes,Yes,I don't know,Same level of comfort for each,Yes,True,Yes,False,8.0,8.0,True,False,"Yes, they all did",I was aware of some,Some did,"Yes, they all did","Yes, always",Same level of comfort for each,Some of my previous supervisors,False,False,False,,6.0,6.0,Yes,Possibly,True,No,Rarely,Sometimes,No,8,No,,Maybe,,False,5,No,,Maybe/Not sure,3,46,CIS Male,United States of America,New York,White,United States of America,New York,45
316,True,,,,,,,,,,,,,,,,,True,False,I don't know,N/A (was not aware),I don't know,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,True,"Coworkers have come to me to vent/talk-through their feelings and/or ongoing states of stress, anxiety, melancholy, anger, worry, doubt, excitement, joy, and triumphs.",8.0,5.0,Yes,Yes,True,Yes,Rarely,Often,Yes,10,No,"it may be seen as a potential unwanted burden by the employer, and be a disqualifying negative held against my candidacy by the interviewer (whether subconsciously and/or consciously). a company's policies don't matter during a one-on-one interview. the interviewer's biases, regardless if they're realized or not, will always be the first and harshest decider.",No,"Again... [REPEAT OF LAST RESPONSE]:it may be seen as a potential unwanted burden by the employer, and be a disqualifying negative held against my candidacy by the interviewer (whether subconsciously and/or consciously). a company's policies don't matter during a one-on-one interview. the interviewer's biases, regardless if they're realized or not, will always be the first and harshest decider.",False,3,"Yes, I observed","bipolar disorder often gets blamed for mercuric personality disorders. as a result, while common mood disorders like depression are now openly acknowledged, they have become the universal label for all mental health disorders, combinations of and violent behaviors, including psychopathy.","Yes, I experienced",3,36,female,United States of America,New York,Black or African American,United States of America,New York,45
317,False,More than 1000,True,True,I don't know,Yes,No,No,Yes,Somewhat difficult,Physical health,Maybe,False,No,True,6.0,4.0,True,True,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,7.0,5.0,No,No,False,No,Never,Never,No,7,Yes,To keep openness as i might need help from employer in case need arrises in future,Maybe,As its not that easy still to digest the fact that employee can still perform even if he or she is getting treated for mental issue like physical,False,5,No,,No,3,41,Male,India,,,India,,45
318,True,,,,,,,,,,,,,,,,,True,False,"Yes, they all did",I was aware of some,None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,8.0,8.0,Yes,Yes,True,No,Sometimes,Often,No,6,Maybe,"Depends on the issue. If it is not significantly impeditive, I would not bring it up.",No,To avoid judgement on my ability to perform my duties based on the condition.,False,6,No,,No,3,33,Female,Portugal,,,Portugal,,45
319,False,1-5,True,False,Yes,No,No,Yes,I don't know,Somewhat difficult,Physical health,Yes,True,Maybe,True,6.0,3.0,True,True,"No, none did",N/A (was not aware),None did,None did,I don't know,Physical health,Some of my previous supervisors,True,True,True,They would speak about Asperger's or depression at times I did not relate much but it was more fun to hang with them than with neurotypicals.,5.0,5.0,Yes,Yes,True,No,Sometimes,Often,No,10,Yes,It would be a lie not to tell that I have maximum weight lifting limit of 10 kg or that I have a flat foot.,Maybe,I fear that it may exacerbate my symptoms and that nothing positive could possibly come of it unless I know the person to be very positive about mental health and neurodiversity issues.,False,1,"Yes, I observed","It was over 15 years ago, I cannot remember and feel that has been a good thing not to.",Maybe/Not sure,4,41,m,Estonia,,,Estonia,,45
320,False,More than 1000,False,True,Yes,Yes,No,Yes,I don't know,Somewhat easy,Physical health,No,False,No,False,10.0,5.0,False,,,,,,,,,,,,,,,Possibly,Possibly,False,Yes,Often,Often,No,2,Maybe,I would only meantion it if i was asked about it,No,I would fear it would hinder me getting the job,False,5,No,,Maybe/Not sure,2,25,Male,United Kingdom,,,United Kingdom,,45
321,False,6-25,True,True,No,No,Yes,No,No,Somewhat difficult,Physical health,No,True,Maybe,True,4.0,3.0,False,,,,,,,,,,,,,,,Yes,Yes,True,Yes,Sometimes,Often,Yes,5,Maybe,It depends on my feeling of the openness of the employer regarding physical health issues and it depends on how much this issue could influence my work.,Maybe,It depends on my subjective feeling of the potential employers openness towards mental health issues and it depends on how much this issue could potentially influence my work.,False,5,"Yes, I observed","A couple of coworkers including myself were reaching out to get help in a potential burn-out situation but were ""talked out"" of our stress by our boss.","Yes, I observed",3,27,agender,Germany,,,Germany,,45
322,False,More than 1000,True,True,I don't know,No,Yes,Yes,I don't know,I don't know,Physical health,No,False,Yes,True,8.0,6.0,True,False,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,I don't know,Physical health,"No, none of my previous supervisors",True,False,False,,8.0,5.0,Yes,Yes,True,I don't know,Never,Often,No,9,No,"I would not want them to question my ability to do the job.  I would not be interviewing for a job that I did not have the physical capability for, and beyond that, I don't feel it is relevant.",No,"Same reason as not discussing physical issues.  It's not relevant.  I suppose it might be different if I needed special accommodations but with treatment, my issues are few and do not interfere with my work.",False,7,"Yes, I experienced",A previous boss had a terrible reaction.  He started treating me so badly that I quit.,No,2,47,Female,United States of America,North Carolina,White,United States of America,North Carolina,45
323,False,26-100,True,True,Yes,Yes,No,I don't know,Yes,Somewhat easy,Physical health,Yes,False,Maybe,False,8.0,5.0,True,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,"No, none of my previous supervisors",False,False,False,,5.0,1.0,Yes,Yes,True,I don't know,Not applicable to me,Often,,0,Yes,,No,,False,2,No,,No,3,24,Male,United States of America,Utah,White,United States of America,Utah,45
324,False,More than 1000,True,True,Yes,Yes,Yes,Yes,Yes,Somewhat easy,Physical health,Maybe,True,Yes,False,7.0,7.0,True,False,"Yes, they all did",N/A (was not aware),None did,Some did,"Yes, always",Mental health,"Yes, all of my previous supervisors",True,True,False,,5.0,5.0,Yes,No,True,No,Often,Often,No,10,No,I wouldn't want them to make their decisions based on it.,No,I wouldn't want them to judge me for it,False,5,No,,"Yes, I observed",4,40,male,United States of America,Utah,White,United States of America,Utah,45
325,False,100-500,True,True,Yes,Yes,No,No,I don't know,Neither easy nor difficult,Physical health,No,False,No,False,5.0,5.0,True,True,"Yes, they all did","Yes, I was aware of all of them",Some did,Some did,I don't know,Physical health,Some of my previous supervisors,True,True,True,"Same, with people who turned into friends and disconnected from the workplace",6.0,6.0,No,No,True,I don't know,Not applicable to me,Not applicable to me,No,10,Yes,It seems appropriate,No,It seems inappropriate to me,False,6,"Yes, I observed","A CEO reacting to someone burning out by saying ""if he is stressed I should be under my bed with a gun in my mouth"".","Yes, I experienced",3,37,M,United States of America,Colorado,White,United States of America,Colorado,45
326,False,More than 1000,True,True,I don't know,No,No,Yes,I don't know,Somewhat easy,Physical health,Yes,False,Maybe,True,5.0,3.0,True,True,Some did,"No, I only became aware later",None did,None did,I don't know,Physical health,Some of my previous supervisors,True,True,False,,3.0,1.0,Don't Know,No,False,I don't know,Sometimes,Sometimes,Yes,6,No,It would have a negative effect to any perception that I can perform the duties of the job,Maybe,Mental health issues tend to be environmental or situational based and can be overcome with accommodations,False,5,"Yes, I observed","Disregarded, ignored, opportunities taken away from them",Maybe/Not sure,3,38,Male,United States of America,Washington,White,United States of America,Washington,45
327,False,More than 1000,True,True,I don't know,No,I don't know,Yes,I don't know,Somewhat difficult,Same level of comfort for each,Yes,False,Yes,False,2.0,0.0,True,True,Some did,I was aware of some,Some did,Some did,Sometimes,Same level of comfort for each,"No, none of my previous supervisors",False,False,False,,5.0,0.0,No,No,True,No,Rarely,Sometimes,No,3,No,I am paranoid and wouldn't want it to be a thing until…it was a thing.,No,I would want to be judged free and clear on my job performance.,False,4,"Yes, I observed","I have personally witnessed the CTO of a multi-thousand person company absolutely lose his shit on the phone and scream at a woman I knew to be suffering.  I deeply, deeply hate him to this day and wish him nothing but ill will.",No,1,47,Male,United States of America,Washington,White,United States of America,Washington,45
328,False,More than 1000,True,True,Yes,Yes,Yes,Yes,Yes,Neither easy nor difficult,Same level of comfort for each,Yes,True,Maybe,True,5.0,5.0,True,False,"Yes, they all did","Yes, I was aware of all of them",None did,None did,No,Physical health,Some of my previous supervisors,True,True,True,,5.0,2.0,Yes,Yes,True,Yes,Rarely,Often,Yes,7,Maybe,,No,,True,6,"Yes, I observed",,"Yes, I observed",3,30,Female,United States of America,Washington,White,United States of America,Washington,45
329,False,26-100,False,True,Not eligible for coverage / NA,,No,No,I don't know,Somewhat difficult,Physical health,No,True,Maybe,True,0.0,0.0,False,,,,,,,,,,,,,,,Possibly,Yes,True,Yes,Often,Often,No,2,Maybe,,No,,False,3,"Yes, I observed",,No,3,24,Female,United States of America,Maryland,White,United States of America,District of Columbia,45
330,False,More than 1000,False,True,Yes,Yes,No,Yes,Yes,Somewhat difficult,Physical health,Maybe,True,Maybe,True,5.0,3.0,False,,,,,,,,,,,,,,,Yes,Yes,True,Yes,Rarely,Often,Yes,7,Maybe,Would depend on if/how much it could affect my ability to do my job.,No,"People who haven't experienced mental illness often misunderstand it, and I couldn't be sure they wouldn't hold it against me.",False,5,Maybe/Not sure,,No,2,38,Female,United States of America,Idaho,White,United States of America,Idaho,45
331,False,6-25,True,True,Yes,Yes,Yes,Yes,I don't know,Very easy,Same level of comfort for each,Yes,True,Yes,True,9.0,9.0,True,True,Some did,I was aware of some,Some did,Some did,I don't know,Same level of comfort for each,Some of my previous supervisors,False,True,False,,9.0,7.0,Yes,No,True,Yes,Rarely,Not applicable to me,No,10,No,Because it’s not appropriate for them to hire bard on a health issue.,No,Because it’s not appropriate for them to hire bard on a health issue.,True,8,No,,"Yes, I observed",3,42,Male,Canada,,,Canada,,45
332,False,100-500,True,True,No,No,No,No,I don't know,Very easy,Physical health,No,False,No,False,6.0,0.0,True,False,"No, none did",N/A (none offered),None did,None did,I don't know,Physical health,Some of my previous supervisors,False,False,False,,5.0,0.0,No,Possibly,False,No,Not applicable to me,Not applicable to me,Yes,2,Maybe,"While I preserve the right to privacy if a physical health issue might affect my job directly or indirectly, I beleive the employer should know and accept in advance",No,"Mental health issues are taboo and vast majority would not understand its seriousness and probably make the assumption of a ""lunatic"" or even worse of a dangerous person",False,4,Maybe/Not sure,,Maybe/Not sure,1,39,Male,Greece,,,Greece,,45
333,False,More than 1000,True,True,I don't know,No,No,I don't know,Yes,I don't know,Physical health,Maybe,False,No,False,7.0,0.0,True,True,I don't know,I was aware of some,Some did,Some did,I don't know,Physical health,"No, none of my previous supervisors",False,True,False,,7.0,7.0,Possibly,Yes,True,I don't know,Rarely,Sometimes,,0,Maybe,If it could interfere with my job and is obvious (they can see it anyway) - like a broken arm,No,I believe it would be used against me in a hiring decision.,False,5,No,,"Yes, I experienced",2,42,Male,United States of America,Colorado,White,United States of America,Colorado,45
